title,street,city,state,postal_code,country,lat,lng,categories
43801 - Divine Drops,"Silver Springs Layout, Priyadarshini Ward, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560037, India",Bengaluru,Karnataka,560037,India,12.9568981,77.7095648,shops
18620 - Reload - Banasadi,"Srinidhi Upachar Road, OMBR Layout, Banaswadi, Bengaluru North City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560043, India",Bengaluru,Karnataka,560043,India,13.0091742,77.6495857,shops
42377 - Pink Berry - B. Channasandra,"2nd Cross Road, Doctors Layout, Kasturi Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560043, India",Bengaluru,Karnataka,560043,India,13.0087705,77.6559358,shops
40543 - Fusion Wines - RRV Layout,"2nd Main Road, Kasturi Nagar 2nd Stage, Kasturi Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560043, India",Bengaluru,Karnataka,560043,India,13.0019991,77.6614394,shops
44367 - Levens bar,"Canara Bank, Outer Ring Road, Teacher's Colony, Sector 5, HSR Layout, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560034, India",Bengaluru,Karnataka,560034,India,12.916507,77.635608,shops
18316 - Maruthi Spirits,"7th Main Road, Jai Jawan Nagar, HRBR Layout 1st Block, Kalyanagar, Bengaluru North City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560043, India",Bengaluru,Karnataka,560043,India,13.0096528,77.64323,shops
814 - Madhuloka HSR 1,"Outer Ring Road, Sector 6, Jakkasandra, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560034, India",Bengaluru,Karnataka,560034,India,12.9170411,77.6290164,shops
40925 - GLOBE TRADERS,"The LightHouse Restaurant, 62, 80 Feet Road, RMV 2nd Stage 2nd Block, Sadashiva Nagara, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560094, India",Bengaluru,Karnataka,560094,India,13.0283625,77.5719996,shops
"14345 - Madhuloka - HSR 2, Near BTL Store","441, 17th Cross Road, MCHS Colony, Sector 4, HSR Layout, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560102, India",Bengaluru,Karnataka,560102,India,12.9123367,77.64305,shops
19563 - Madhuloka - Sanjaynagar,"3rd Main Road, Ramakrishna Layout, Geddalahalli, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560094, India",Bengaluru,Karnataka,560094,India,13.027358,77.5796156,shops
41483 - Olga liquor,"Trupthi Complex, New No:1, Old No:310/1, Sanjaynagar Main Road, NGEF Layout, Sanjay Nagara, Nagashettyhalli, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560094, India",Bengaluru,Karnataka,560094,India,13.0363956,77.5747502,shops
19591 - SLNS- Bon Vivant,"Tank Bund Road, Dollars Colony, Geddalahalli, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560094, India",Bengaluru,Karnataka,560094,India,13.0378619,77.5682972,shops
44799 - Drops New bel Road,"Guru Kripa Clinic, New BEL Road, ITI Colony, Aramane Nagara, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560054, India",Bengaluru,Karnataka,560054,India,13.0349496,77.5677349,shops
18208 - Jai Maruti wines,"2562, 14th Cross Road, Sector 1, HSR Layout, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560102, India",Bengaluru,Karnataka,560102,India,12.9153918,77.6490637,shops
9865 - APR Wines,"1329, 24th Main Road, Parangipalya, Iblur, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560102, India",Bengaluru,Karnataka,560102,India,12.9039958,77.6489102,shops
40787 - Wholesale Wines & Spirits Mattikere,"MSRIT Road, Sadashiva Nagara, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560012, India",Bengaluru,Karnataka,560012,India,13.0281491,77.5620364,shops
42794 - APR Group,"18/A, 18th Main Road, Sector 3, HSR Layout, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560102, India",Bengaluru,Karnataka,560102,India,12.9072313,77.6440146,shops
41346 - SVRS WHOLESALE WINES & SPIRIT,"Banaswadi Main Road, HRBR Layout 1st Block, Banaswadi, Bengaluru North City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560043, India",Bengaluru,Karnataka,560043,India,13.0130455,77.6482363,shops
17213 - Hemavathi Wines Banaswadi,"HRBR Layout 1st Block, Banaswadi, Bengaluru North City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560043, India",Bengaluru,Karnataka,560043,India,13.0165459,77.6510186,shops
17950 - Pooja Spirits - Horamavu Signal,"Horamavu Main Road, Bank Avenue Colony, Babusab Palya, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560043, India",Bengaluru,Karnataka,560043,India,13.0192932,77.6558876,shops
18268 - Pink Berry 8 (Horamavu),"2nd Cross Road, Post & Telegraph Layout, Babusab Palya, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560043, India",Bengaluru,Karnataka,560043,India,13.0237317,77.6585647,shops
44401 - KICK TONIC,"7th Main Road, Hoysala Nagara East, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560016, India",Bengaluru,Karnataka,560016,India,13.0154567,77.6669909,shops
18349 - Yellamma Liquors,"Thambuchettypalya Main Road, Muneshwara Layout, Hoysala Nagara East, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560016, India",Bengaluru,Karnataka,560016,India,13.0159913,77.6681265,shops
19934 - Pinkberry - Horamavu,"Horamavu Main Road, Kalkere, Horamavu, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560016, India",Bengaluru,Karnataka,560016,India,13.0290535,77.6642904,shops
3307 - PINK BERRY,"Kalkere, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560016, India",Bengaluru,Karnataka,560016,India,13.0310183,77.6794722,shops
18298 - Arun Liquor,"Doddanna Industrial Estate, Hegganahalli, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560091, India",Bengaluru,Karnataka,560091,India,13.0042794,77.506549,shops
12246 - Venkateshwar Wines (Horamavu),"Kalkere Channasandra Main Road, Kalkere, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560016, India",Bengaluru,Karnataka,560016,India,13.0339364,77.6750828,shops
10455 - Liquor City,"611, Mangammapalaya Road, Mangamannapalya, HSR Layout, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560102, India",Bengaluru,Karnataka,560102,India,12.9073576,77.6347669,shops
42939 - Maheshwari Wines - K. Channasandra,"K Chennasandra, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560016, India",Bengaluru,Karnataka,560016,India,13.0428013,77.6799804,shops
1776 - S S liquor zone,"Horamavu Agara Main Road, Horamavu, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560113, India",Bengaluru,Karnataka,560113,India,13.0318907,77.660783,shops
11607 - The Liquor Boutique- T. Dasarahalli,"Jalahalli Road, Peenya Industrial Area, Dasarahalli, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560057, India",Bengaluru,Karnataka,560057,India,13.0422452,77.5197754,shops
44417 - Sai maruthi and co,"Nehru Road, KFSC Layout, Kammanahalli, HRBR Layout, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560084, India",Bengaluru,Karnataka,560084,India,13.0145894,77.6352645,shops
43511 - Kass Venture 2,"Peenya Industrial Area, Dasarahalli, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560057, India",Bengaluru,Karnataka,560057,India,13.0435428,77.5205758,shops
44344 - Antera Marathalli,"Service Road, MSR Layout, Munnenkolalu, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560037, India",Bengaluru,Karnataka,560037,India,12.9470657,77.6990084,shops
42837 - Jimis Beer Cafe - Indiranagar,"5th Cross Road, Motappanapalya, Indiranagar, Jogpalya, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560008, India",Bengaluru,Karnataka,560008,India,12.9730829,77.6380142,shops
17852 - Sunrise Spirits,"Snnuggle Home Decor, 12, Kodigehalli Road, Alfa Gardens, Hoodi, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560049, India",Bengaluru,Karnataka,560049,India,13.0044596,77.7151166,shops
41724 - Unique Liquor- Harlur Road,"Mahaveer Orthopeadic Clinic, Shub Enclave, 47, Haralur Road, Royal Placid Layout, Haralur, Kasavanahalli, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560103, India",Bengaluru,Karnataka,560103,India,12.914138,77.6668828,shops
19512 - High Spirits (Nagenalli),"Doddaballapur Road, Harohalli, Raja Kempegowda Ward, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, 560064, India",Bengaluru,Karnataka,560064,India,13.1280499,77.5727152,shops
19779 - Surapana - Hosa Road,"Andhra Bank, D.NO.9/1 A ,, Central Jail Road, KPC Layout, Kaikondrahalli, Kasavanahalli, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560035, India",Bengaluru,Karnataka,560035,India,12.9086132,77.6762971,shops
14134 - Bhagni sprits,"Bhagini Pavilion, Doddaballapur Road, Shinganayakanahalli, Honnenahalli, Yelahanka taluku, Bengaluru Urban, Karnataka, 560064, India",Bengaluru,Karnataka,560064,India,13.1452171,77.5702296,shops
10231 - Madhuloka Sarjapur 1,"Pizza Hut, Sarjapura Road, Kasavanahalli, Kaikondrahalli, Kasavanahalli, Bengaluru South City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560035, India",Bengaluru,Karnataka,560035,India,12.9117593,77.6816732,shops
41258 - Scotch Yard - Yelahanka,"Isaac Layout, Doddabettahalli, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, 560064, India",Bengaluru,Karnataka,560064,India,13.1155919,77.578511,shops
18148 - Top Shelf - Whitefield,"Malabar Jewelers, Whitefield Main Road, Sai Layout, Whitefield, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560066, India",Bengaluru,Karnataka,560066,India,12.9679435,77.7499107,shops
18547 - Rajdhani - Puttenahalli,"Kanti Sweets, Doddaballapur Road, Vinayaka Layout, Yelahanka Satellite Town, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, 560064, India",Bengaluru,Karnataka,560064,India,13.1077424,77.5807048,shops
44419 - kariyambika hotel (Slr group),"Minerva Bakery & Sweets, Sarjapura Road, Thigalachowdadenahalli, Yamare, Anekal, Bengaluru Urban, Karnataka, 562125, India",Bengaluru,Karnataka,562125,India,12.8819473,77.7569742,shops
3471 - New Drops - Sarjapura,"Sarjapur Road, Akshaya Greens, Sarjapura, Anekal, Bengaluru Urban, Karnataka, 562125, India",Bengaluru,Karnataka,562125,India,12.8601061,77.7920387,shops
42319 - The waves,"Festo, Sarjapura Road, Sarjapura, Yamare, Anekal, Bengaluru Urban, Karnataka, 562125, India",Bengaluru,Karnataka,562125,India,12.8612399,77.7775122,shops
42269 - Kharva - Sarjapur,"Chai Resto, Sarjapura Road, Sarjapura, Yamare, Anekal, Bengaluru Urban, Karnataka, 562125, India",Bengaluru,Karnataka,562125,India,12.8614212,77.7759577,shops
44888 - Addin Spirits,"A K Gopalan Main Road, Ambedkar Nagar, S.M Krishna Ward, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560067, India",Bengaluru,Karnataka,560067,India,12.9785952,77.7573246,shops
17347 - SLNS - Yelahanka,"1st Main Road, Yelahanka New Town, Yelahanka Satellite Town, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, 560064, India",Bengaluru,Karnataka,560064,India,13.1058732,77.5821393,shops
41324 - Honey World Wines,"Tall Oaks, 152/24-1, Whitefield - Hoskote Road, Shigehalli, Seegehalli, Bangalore East, Bengaluru Urban, Karnataka, 560067, India",Bengaluru,Karnataka,560067,India,13.0198598,77.7622635,shops
44404 - isiri bar,"Thigalachowdadenahalli, Dommasandra, Anekal, Bengaluru Urban, Karnataka, 562125, India",Bengaluru,Karnataka,562125,India,12.883082,77.7539934,shops
18861 - High Spirits (Kogillu),"Donne Biriyani Mess, Bhagyada Bagilu Road, Gandhinagar, Yelahanka, Yelahanka Old Town, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, 560064, India",Bengaluru,Karnataka,560064,India,13.1025656,77.5996928,shops
44357 - Kick Tonic 1,"Whitefield - Hoskote Road, Belathur, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560067, India",Bengaluru,Karnataka,560067,India,13.0081728,77.7579158,shops
18560 - Madhuloka - Near Sarjapur 2,"Sarjapura Road, Dommasandra, Anekal, Bengaluru Urban, Karnataka, 562125, India",Bengaluru,Karnataka,562125,India,12.8854378,77.7465718,shops
12449 - PRAVEEN WINES,"Medahalli-Kadugodi Road, Medahalli, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560049, India",Bengaluru,Karnataka,560049,India,13.0209927,77.7208575,shops
18272 - Surapana MRP - Sarjapur Main Road,"Dommasandra, Heggondahalli, Anekal, Bengaluru Urban, Karnataka, 560087, India",Bengaluru,Karnataka,560087,India,12.8875793,77.7385064,shops
17990 - SLR A RBP Wines (Chowdeswari Wines),"Pratham Motors-NEXA, 120, Sarjapura Road, Doddakannalli, Gunjur, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560035, India",Bengaluru,Karnataka,560035,India,12.9086848,77.6911529,shops
43154 - Yuki Sarjapur,"Malabar, Sarjapura Road, Kasavanahalli, Bengaluru South City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560035, India",Bengaluru,Karnataka,560035,India,12.9126521,77.679979,shops
14637 - Scotch Yard- Sarjapur Road,"Springfield Apartments, Kasavanahalli, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560103, India",Bengaluru,Karnataka,560103,India,12.918385,77.669815,shops
15943 - Madhuloka - SILKBOARD Marath halli road,"Madhuloka, Outer Ring Road, Iblur, Shivanasamudra Ward, Bengaluru East City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560103, India",Bengaluru,Karnataka,560103,India,12.9224268,77.6682567,shops
44871 - Drops Total Spirit Sarjapura,"Drops Spirits, Sarjapura Road, Ambalipura, Kaikondrahalli, Shivanasamudra Ward, Bengaluru East City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560103, India",Bengaluru,Karnataka,560103,India,12.9201644,77.6665828,shops
40059 - Ujwal Bar,"CMM, Krishnappa Block, Gangenahalli, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560032, India",Bengaluru,Karnataka,560032,India,13.0222927,77.5923459,shops
43178 - Prince Liquor,"Medahalli, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560049, India",Bengaluru,Karnataka,560049,India,13.0170366,77.7048304,shops
17932 - Scotch Yard - Hennur Road,"Vrushabadri Willows, #7, Hennuru - Bagaluru Road, HBR Layout 4th Block, Hennur, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560043, India",Bengaluru,Karnataka,560043,India,13.0341173,77.6384104,shops
42728 - Swapnalok - HBR Layout,"Nissan, Service Road, HBR Layout 4th Block, Hennur, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560043, India",Bengaluru,Karnataka,560043,India,13.0328048,77.6299726,shops
17239 - Madhuloka - Mahadevapura,"Mass pharma, # 90A, Whitefield Road, Garudachar Palya, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560048, India",Bengaluru,Karnataka,560048,India,12.9950999,77.6971098,shops
18829 - Arogyaswami,"Rachenahalli Main Road, Arkavathy Layout 11th Block, Thanisandra, Bengaluru North City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560045, India",Bengaluru,Karnataka,560045,India,13.0573526,77.6272105,shops
19889 - Unique Liquor Hoodi,"Hoodi Main Road, Hoodi, Kaveri Nagara, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560048, India",Bengaluru,Karnataka,560048,India,12.9900372,77.7137262,shops
19333 - Green Sprits,"Arkavathy Layout Main Road, Arkavathy Layout 8th Block, Arkavathy Layout, Jakkur, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, 560064, India",Bengaluru,Karnataka,560064,India,13.0709146,77.6189165,shops
44877 - House of Spirits,"Whitefield Road, Rajpalya, Hoodi, Kaveri Nagara, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560048, India",Bengaluru,Karnataka,560048,India,12.9913029,77.7208994,shops
45086 - Liquor Malt,"Manipal Hospitals Whitefield, Manipal Hospitals Whitefield #143, 212-2015, Whitefield Road, Kaveri Nagara, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560048, India",Bengaluru,Karnataka,560048,India,12.9883779,77.7298618,shops
41862 - Liquor Library-2,"Liqour Library, 120A2, 2nd Road, EPIP Zone, Bharath Aikya Ward, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560066, India",Bengaluru,Karnataka,560066,India,12.9769093,77.7250045,shops
45304 - The Liquor House jakkur,"BESCOM, Arkavathy Layout Main Road, Arkavathy Layout 8th Block, Arkavathy Layout, Jakkur, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, 560064, India",Bengaluru,Karnataka,560064,India,13.0721245,77.6058399,shops
